schema_name,table_name,field_name,field_type
pl,date_dimension,prior_year_same_quarter,int
tmp_data_dm,sold_blocks_djfmamjj_as,year_month,int
tmp_data_dm,lead_score_v2_daily_pt9d,activitydate,string
src,hist_scooter_call_logs,answered_by,string
tmp_data_dm,prior_nolo_leads,prospect_2_user_email,string
dm,ad_dashboard_professional_info,block_price,int
rev,billing_report_purchase_201610,payment_date,string
src,hist_product_line_items,etl_load_date,string
rev,adwords_keyword_performance_20170228_tmp,creativefinalurls,string
tmp_data_dm,web_mess_phone_contacts_all_v2_djf,specialty_id,int
tmp_data_dm,seek_family_agg_1,segment,string
tmp_data_dm,coe_t_traffic_contacts_datasource_hist_2016,channel,string
rev,internal_attribution_value_20190506,ad_region,string
rev,ad_events_metric_pageidentity,page_view_specialty_id,int
tmp_data_dm,contact_finance_17q3,year_month,int
src,hist_scooter_call_logs,price,string
dm,sem_report_keyword_level,ad_county,string
rev,billing_report_purchase_20160302,customer_name,string
tmp_data_dm,bankruptcy_prospect_attributes,professional_id,int
dm,claimed_professional_path1_sf,professional_city_name_1,string
rev,chase_external_feed_bkp_280619,account_number,string
tmp_data_dm,kb_deferred_revenue_output_201707_new,processing_id,string
dm,historical_professional_dimension,professional_postal_code_1,string
tmp_data_dm,rec_practice_areas,recommendedpracticearea,string
rev,sf_task_current_migration_20191108,calldisposition,string
rev,order_line_billings_fact,order_amount,"decimal(19,2)"
aa,ad_events_report,3w_ads_requested_per_pageview,double
rev,historical_professional_dimension_20200308,industry_name,string
tmp_data_dm,blockrelease_relevantmarkets,br_marketstatus,string
dm,webanalytics,sales_region_postal_code_location_id,int
dm,webanalytics_ad_block_performance_hist,attribution_date,string
rev,chase_external_feed_20180817,durbin_regulated,string
rev,professional_dimension_20191106,record_flag,string
src,webanalytics_phone_attribution_v4_snapshot,priorcallcontactfactor,int
tmp_data_dm,kb_deferred_revenue_output_201710,prev_month_shortfall,bigint
rev,professional_emailsubs_contacts_leads_sf,conference_optout__c,string
rev,ad_events_metric_pageidentity,ad_impression_position,int
aa,rd_ad_clicks_per_pageviews,cs_percent,float
rev,hist_market_intelligence_detail_20160713,sl_sell_through,double
src,barrister_professional_school,etl_load_date,string
rev,adwords_report,creativefinalurls,string
rev,ad_event_metrics,ad_template,string
rev,mrr_customer_category_all_products_20180828,mrr_penetrated,"decimal(20,2)"
rev,order_line_purchase_fact_product_line,adjusted_price_amount,"decimal(19,2)"
rev,mrr_customer_monthly_absd_499,billings_current_other_sub,"decimal(20,2)"
dm,sem_impressions_forecast_bkp,ad_market_id,int
rev,sf_full_dataset,city_3__c,string
dm,historical_ad_dimension,ad_clickthrough_url,string
tmp_data_dm,ach_report,id,int
tmp_data_dm,tmp_impressions_table_v2,totalimpalaimpressions,bigint
rev,historical_professional_dimension_19_5_16,professional_country_name_2,string
tmp_data_dm,rays2_allrig_2_oct,gmt_timestamp,bigint
rev,mrr_customer_monthly_reference_0914,customer_id,int
rev,hist_sold_ad_weights_sathya,sold_ad_market_type,string
rev,historical_professional_dimension_20200221,professional_county_name_3,string
tmp_data_dm,katherine_services_event_detail_as_of_20180104,net_effective_marketing_fee,double
rev,adwords_keyword_performance_202001,network,string
rev,historical_professional_dimension_20200309,advertiser_flag,string
rev,delivered_ad_weights_simplified_201901,deliveredimpressions,bigint
tmp_data_dm,messages_contacts_da_2020,sales_region_id,int
rev,hist_ad_weights_modified_20190214,sellable_count,int
aa,aa_mkt_deduped_webanalytics,event_date,string
pl,mrr_category_monthly,billings_prior_ignite,"decimal(30,2)"
tmp_data_dm,np_201812_message9xnew,delta_timestamp_rnk,bigint
dm,lawyer_cube_data_by_day,delivered_impressions_exclusive_adblock,bigint
tmp_data_dm,delivered_sold_impressions_rkatmp1,specialty_id,int
dm,impressions_by_day,counts_guides150,string
src,weblog_file_googlecrawled_20200101,clientip,string
rev,mrr_customer_monthly_reference_bkp_20190827,chain_number,int
tmp_data_dm,contacts_dmay2020,attorney_product_category,string
dm,temp_professional_event_fact,delivered_phone_call_acu,int
dm,date_dim,prior_week_begin_date,string
tmp_data_dm,rays2_contactsweb6b_nov_final_ver1,sales_region_id_update,int
tmp_data_dm,coe_churn_by_cohort_v2_raw,churned_customers_avg,bigint
tmp_data_dm,phone_contacts_dd,location_id,int
src,ocato_providers,unpaid_total_in_cents,bigint
rev,historical_user_account_dimension,user_account_register_datetime,string
tmp_data_dm,yw_onemonth_da,event_date,string
tmp_data_dm,yan_tm_amm,market_type,string
rev,mi_ad_market_detail_20170925,sl_inventory,int
rev,mrr_backfill_v1,billing_current_adplacement,"decimal(20,2)"
tmp_data_dm,hist_ad_performance_dash,ad_type,string
dm,etldm_ad_cust_profnl_map,cust_key,int
dm,amm_daily_forecast,cumsum_this_month_sem_network_acv,float
dm,provider_dimension,etl_load_date,string
tmp_data_dm,rd_messages_submitted_count,channel,string
src,month_dim,etl_load_datetm,string
src,hist_elocal_call_log_temp2,avvo_unique_id,string
src,hist_pws_aggregate_site_aop_geo,start_date,string
rev,delivered_ad_weights_simplified_201803,ad_type,string
rev,hist_nrt_sales_order,customer_id,int
rev,mrr_customer_all_products_bkup,mrr_current_ignite,"decimal(20,2)"
tmp_data_dm,peanutbutter_region_pa,parent_specialty_name,string
rev,adwords_keyword_performance_20160824,internal_ad_contact_value,string
tmp_data_dm,phone_contacts_djfmamj,persistent_session_id,string
dm,mrr_customer_all_products,customer_last_billed_date,string
tmp_data_dm,lead_score_v2_daily_pt13,contact_made_calls_14d,bigint
rev,adwords_keyword_performance_20151214,external_clicks,string
dm,claimed_professional_path1_sf_current,state_email__c,string
rev,adwords_keyword_performance_20170227,k_clickid,string
tmp_data_dm,yan_simple_cat_questions,question,string
src,weblog_temp,abs_disabled,string
rev,adwords_keyword_performance,campaignname,string
dm,webanalytics,expertise_id,string
dm,hist_extgt_user_account_profile,dui_opt_out_link,string
rev,professional_dimension_20191106,professional_middle_name,string
src,traffic_mix_target,hi_mix_target_in_percent,double
tmp_data_dm,lead_score_v2_daily_pt13,market_score,bigint
tmp_data_dm,divorce_click20200113,jobid,string
tmp_data_dm,general_phone_attribution_0709_apr18_may18,duration,int
rev,sf_user_current_backup,name,string
aa,aa_mkt_dim_metric_rollup_current,weekofyear,int
tmp_data_dm,blockrelease_data_email,br_coremarket9,string
dm,tps_report,sold_percent,double
rev,deferred_revenue_201811_20181206,block_cancel_flag,string
dm,amm_daily_prediction,cumsum_last_month_sem_network_imps,int
src,user_notification_settings,email_on_new_lead,boolean
dm,bs_expired,subscription_ids,string
aa,mkt_t_attributed_value_sz,sl_acv,double
rev,mrr_customer_monthly_misc_test,mrr_method,string
aa,mkt_t_attributed_session_x_variables,lpv_page_class,string
rev,weblog_blocked_amp,domain,string
rev,market_intelligence_detail_tmp,sl_sold_value,double
src,nrt_missing_ad_ids,ad_id,int
dm,temp_sf_onetime_claimed_professional_path5,company,string
tmp_data_dm,sold_blocks_aug,ad_id,int
src,contact_activity,email_address,string
src,weblog_all,requesting_url,string
tmp_data_dm,kb_deferred_revenue_output_201712,prev_month_eff_target,int
src,tomahawk_organic_da_data,mv_imp_4,double
dm,historical_provider_dimension,professional_id,int
dm,temp_professional_event_fact,sold_out_markets,bigint
aa,mkt_traffic_contacts_datasource_hist,county,string
dm,amm_v2_2_daily_forecast,shortfall_last_month_organic_acv,float
dm,profnl_dim,profnl_avvo_rtg,double
rev,weblog_nov2018,content,string
src,damalo_test,specialty_id,int
rev,chase_payment_reconciliation_201811_20181206,external_transaction_type,string
dm,professional_email_subs_path3_sf,professional_id,int
dm,delivered_ad_weights_simplified,specialty_id,int
tmp_data_dm,katherine_deferred_revenue_dataset_201707a,prev_month_shortfall,bigint
aa,as_mkt_traffic_contacts_datasource_hist_backup,county,string
dm,claimed_professional_path1_sf,professional_address_3,string
dm,census_data,number_households_by_type_total_households_average_family_size_7,double
tmp_data_dm,lead_score_v2_10day_pt9,activitydate,string
src,damalo_test,gmt_timestamp,bigint
tmp_data_dm,coe_jrr_cust_chains,mrr_current_other_sub,"decimal(20,2)"
src,weblog_stage,specialty_id,int
dm,mrr_customer_monthly,mrr_retained,"decimal(20,2)"
tmp_data_dm,lead_score_v2_daily_pt12,wrong_number_calls_45d,bigint
tmp_data_dm,rd_phone_clicks_ad_guid_kw_temp,parent_specialty_name,string
rev,total_impressions,yearmonth,int
aa,mkt_md_market_detail,sl_revenue,"decimal(30,2)"
tmp_data_dm,coe_test_demo2,remaining_days_in_year,int
rev,adwords_keyword_performance_dupes,network,string
tmp_data_dm,amm_inventory_value,ad_market_id,int
tmp_data_dm,divorce_click20200110,linkcontent,string
dm,profnl_delivered_impressions_daily,professional_id,bigint
rev,leads_sf_create,professional_website_url,string
tmp_data_dm,rps_misc_kam,impression_timestamp,timestamp
aa,lib_tmp_incremental_ad_markets_per_session_and_event_date,lpv_campaign,string
rev,mrr_customer_classification_20160208,cancelled_date,string
dm,hist_mrr_customer_all_products,mrr_prior_silverwebsite,"decimal(20,2)"
tmp_data_dm,blockrelease_coremarkets_n_soldout,br_topmarket_geo,string
tmp_data_dm,page_view_jfm,session_id,string
rev,sf_full_dataset,practice_area_1__c,string
tmp_data_dm,billing_report_ytd20170831_for_2017_audit_on_20170901,sales_order_number,string
tmp_data_dm,katherine_network_impressions_for_t12m_201706_on_20170721,ad_market_id,int
aa,rd_ad_events_full_join_stag,num_pageviews,bigint
rev,shortlist_qa_response_time_stg,professional_id,int
src,sem_weight_cost_imprsn_temp,campaign,string
dm,geo_dim,geo_population,int
dm,amm_page_type_monthly_impression_count,impressions_undeclared,int
dm,temp_hist_market_intelligence_detail,ad_monetization_status,string
tmp_data_dm,best_bets_12_23_2019,pending_inventory,int
dm,internal_attribution_value,ad_region_id,int
dm,ad_region_dimension,ad_region_name,string
rev,ga_weblog_attribution_history_data,sales_region_id,int
dm,census_data,county,string
tmp_data_dm,final_rps_summary_byprof_kam_v1,delivered_imp,bigint
src,webanalytics_ad_attribution_snapshot,lpv_url,string
rev,ad_market_dimension_20160303,specialty_id,int
tmp_data_dm,yan_tm_5mon_pct,pg_pct7,double
tmp_data_dm,yw_aqs_onemonth,session_id,string
rev,adwords_keyword_performance_20171003,clicktype,string
dm,temp_exact_target_pls_claimed_professional,total_client_rating,int
tmp_data_dm,rps_201907_non_misc_cap_kam,sales_region_id,int
src,temp_adwords_report,keyword_id,string
tmp_data_dm,nick_test_1,business_day_number_in_quarter,int
dm,census_hist_lawyer_office_by_revenue,establishment_100k_to_249k_cnt,int
dm,ad_dashboard_professional_data,mrr,"decimal(10,0)"
dm,order_line_refund_fact_reload_bkp,refund_reason,string
rev,global_ad_weights_20190613,subscription_id,int
rev,historical_user_account_dimension_backfill,user_account_has_child_indicator,string
dm,order_line_billings_refund_fact,invoice_id,int
src,hist_ocato_review_question_responses,created_at,string
default,web_logs,os_major,string
rev,weblog_20200125,topic_ids,string
tmp_data_dm,kb_deferred_revenue_output_201707_v,ad_sold_price,"decimal(19,2)"
rev,billing_report_purchase_product_line,order_line_indicator_id,int
dm,hist_extgt_email_marketing_question,drip_campaign_question_state,string
tmp_data_dm,traffic_session_non_misc_201907_kam_mt,rps,"decimal(38,20)"
rev,professional_personinfo_contacts_leads_sf_07,address_2__c,string
tmp_data_dm,coe_subscription_price_helper,etl_effective_begin_date,string
aa,sem_aco_tmp_sov_imp_by_mkt,ad_impressions,bigint
rev,missing_weblog_all,specialty_id,int
tmp_data_dm,messages_contacts_dn,event_date,string
rev,services_business_metrics_event_detail_bkp,attempted_retail_price,double
tmp_data_dm,kb_deferred_revenue_output_201707,professional_id,int
rev,order_line_billings_purchase_fact_sku,order_number,int
dm,temp_sf_onetime_claimed_professional_path6,profile_clicks_calendar_month,int
tmp_data_dm,yw_customer_month_v2_metrics_201702,promo_mrr,"decimal(10,2)"
src,hist_sf_task_06012017,call_ring_time,string
rev,mrr_customer_all_products_sep11,block_conversion_flag,string
dm,tomahawk_pricing,cumul_da_imps_sem_last_month,float
tmp_data_dm,np_201812_message9xnew,yyyymm,bigint
src,stripe_accounts,stripe_user_id,string
tmp_data_dm,contacts_djfmam,year_month,bigint
aa,ad_events_report_10w,4w_ad_impressions,double
rev,hist_sf_task_20180228,call_duration,string
rev,lawyer_qa_info,response_time_in_hours,"decimal(34,6)"
tmp_data_dm,sr_reviews_data_nika_20170301,reviewer_registration_day,string
src,scooter_market,bid_floor,int
src,temp_adwords_report,sem_network,string
src,hist_barrister_professional_changed,professional_id,int
rev,mrr_customer_monthly_201809,mrr_current_avvopro,"decimal(20,2)"
tmp_data_dm,yan_yan_exclusive_traffic,contacts,double
dm,month_dim,short_month_name,string
rev,best_bets,sold_inventory,int
tmp_data_dm,lead_score_v2_30day_pt3,contact_score_40,tinyint
tmp_data_dm,coe_t_traffic_contacts_datasource_hist_2016,pa,string
tmp_data_dm,coe_att_test_v3,lpv_referring_domain,string
rev,temp_hist_market_intelligence_20160613_rnk,sl_sell_through,double
rev,product_line_dimension_20190129,product_category,string
src,user_notification_settings,email_on_assigned_lead,boolean
tmp_data_dm,call_att_sid_updates4_j_june18_july19,sid,string
tmp_data_dm,call_att_sid_updates4_j_dec17_march18,ad_type,string
aa,mkt_t_attributed_value,month,int
rev,adwords_keyword_performance_20160126,internal_clicks,string
tmp_data_dm,yan_tm_pacv_raw,pv,bigint
tmp_data_dm,kb_deferred_revenue_output_201802_part1,ad_mkt_key,int
tmp_data_dm,customer_market_month_v2_metrics,answers,int
rev,weblog_nov,location_id,int
tmp_data_dm,kb_deferred_revenue_output_201803_complete,row_num,int
rev,professional_review_dimension_bkp,review_type,int
rev,adwords_keyword_performance_20160817,searchimpressionshare,string
dm,internal_attribution_value_v2,lpv_referring_search_terms,string
dm,temp_mrr_customer_monthly_category,mrr_prior_adplacement,"decimal(20,2)"
rev,internal_attribution_value_bing,sem_matchtype,string
tmp_data_dm,rd_north_star_proxy_tertiary_temp,num_pageviews,bigint
tmp_data_dm,kb_deferred_revenue_output_201711,ad_mkt_key,int
rev,hist_barrister_professional_ngage_19_4,secret_key,string
dm,professional_event_fact_temp,first_active_date,string
tmp_data_dm,katherine_deferred_revenue_dataset_201709,ad_type,string
dm,exact_target_claimed_professional_current,average_client_rating,string
dm,temp_sem_impressions_forecast,cancel_date,string
tmp_data_dm,coe_jrr_backfill_customer_mrr,revenue_prior_advertisement,"decimal(20,2)"
dm,referral_network_campaign_parm_dimension,etl_load_date,string
aa,rd_profile_pageviews_kw,location,float
tmp_data_dm,contacts_djuly2020,ad_market_id,int
rev,contact_event_metrics_monthly,attorney_product_category,string
rev,order_line_billings_refund_fact_20190221,customer_id,int
dm,contact_event_detail_metrics,website,string
default,hist_professional_review_path2_sf,etl_load_date,string
tmp_data_dm,rays_allrig_dec18,rig_orig,string
rev,historical_professional_dimension_20200307_1,professional_prefix,string
aa,fin_churn_by_calendar_raw,data_months,bigint
rev,bing_report_20200125,keywordstatus,string
tmp_data_dm,traffic_session_non_misc_201907_jay_all,rps,"decimal(38,20)"
tmp_data_dm,yw_aqs_oneday,professional_id,int
tmp_data_dm,sold_blocks_may,sold_ad_market_type,string
src,hist_nrt_vaulted_creditcard,record_flag,string
rev,hist_market_intelligence_detail_20160713,ad_sold_value,double
rev,adwords_keyword_performance_pbx_20170302,match_type,string
dm,hist_services_event_fact,event_type,string
rev,mrr_customer_monthly_bkp,billings_current_other_sub,"decimal(20,2)"
tmp_data_dm,delivered_impressions_nopro_july,mobile,bigint
rev,date_dim_bkp,day_number_in_week,int
default,historical_professional_review_dimension,anonymous,int
rev,sf_account_current_migration_20191108,daily_mrr__c,string
